案件編號,標題,地址,房型,坡數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20488115,經典款❤️中和站🌈優質美套房採光搶約,中和區景平路997巷,,7,2F/5F,14999,,中和站 366公尺,仲介:鄒先生,591_20488115.png,4,"25°0'20""N 121°29'44""E",2026-01-18,2603
20495646,全新2樓永安捷運浪漫溫馨乾淨整潔,中和區水源路133巷,,13,2F/2F,20000,,永安市場站 289公尺,仲介:黃小姐,591_20495646.png,4,"25°0'14""N 121°30'32""E",2026-01-18,2603
20508386,中和站/租補洽/獨立洗衣機/乾濕分離/採光通風,中和區福祥路,,6,4F/5F,14999,,中和站 394公尺,仲介:黃先生,591_20508386.png,4,"25°0'14""N 121°29'58""E",2026-01-18,2603
20399175,超值大套房、可短租、可寵、水泥磚牆,中和區華新街234巷,,8,2F/5F,11999,,,仲介:張先生,591_20399175.png,4,"0°0'0""N 0°0'0""E",2026-01-18,2603
20537836,"租補~1陽台,1房,1流理台",中和區新生街16巷,,10,5F/5F,15800,,中原站 450公尺,代理人:黃太太,591_20537836.png,4,"25°0'17""N 121°28'57""E",2026-01-18,2603
20345387,⭐中和⭐國泰建設公寓頂加⭐,中和區莒光路129巷,,15,,15000,,國光派出所站 66公尺,仲介:劉先生,591_20345387.png,4,"25°0'5""N 121°28'24""E",2026-01-18,2603
20447971,精選款⭐新整理💖一卡皮箱即刻入住搶約,中和區圓通路,,7,4F/4F,11500,,圓通景平路口站 35公尺,仲介:鄒先生,591_20447971.png,4,"24°59'50""N 121°30'1""E",2026-01-18,2603
20419251,獨家🔥近雙和醫院✦租屋補助✦採光大套房✦家俱全配✦台電計費,中和區圓通路305巷29弄6號,,8.8,4F/5F,9999,,圓通路305巷(碧湖社區)站 290公尺,仲介:趙先生,591_20419251.png,4,"24°59'21""N 121°29'44""E",2026-01-18,2603
20416341,🍑溫馨兩房一廳🍑景安捷運站🍑租屋補助🍑傢俱齊全,中和區景安路295巷,2房,16,5F/5F,24888,,捷運景安站 269公尺,仲介:林先生,591_20416341.png,4,"24°59'26""N 121°30'15""E",2026-01-18,2603
20430607,🍑超值套房🍑小資首選🍑採光通風佳🍑可寵物,中和區華新街234巷,1房,8,2F/5F,12000,,竹林中學[新巴士]站 61公尺,仲介:林先生,591_20430607.png,4,"24°58'54""N 121°30'21""E",2026-01-18,2603
20525245,近中和站/獨立洗衣機/低樓層/採光通風/生活機能佳,中和區錦和路,,5,2F/3F,14997,,橋和站 641公尺,仲介:黃先生,591_20525245.png,4,"24°59'56""N 121°29'25""E",2026-01-18,2603
20394667,💕心心精選💕秒殺‼️環球採光套房💖,中和區民享街30巷,,6,,6000,,民享市場[新巴士]站 36公尺,仲介:邱小姐,591_20394667.png,4,"25°0'13""N 121°28'25""E",2026-01-18,2603
20477608,南勢角MRT💖精緻大套房對外窗💖獨立陽台洗衣機💖非頂加,中和區捷運路,,9,5F/5F,12000,,南勢角站 88公尺,仲介:李先生,591_20477608.png,4,"24°59'23""N 121°30'35""E",2026-01-18,2603
20470870,板新🏠裝潢精美採光通風/獨立陽台洗曬/垃圾代收/機能強,中和區中山路三段,,6,4F/4F,16500,,民享街口[新巴士]站 47公尺,仲介:陳先生,591_20470870.png,4,"25°0'21""N 121°28'27""E",2026-01-18,2603
20458292,府中🏠可租補/免爬高/採光通風獨洗衣/傢俱齊全/機能佳,中和區市民街,,7,2F/4F,16000,,民德路口站 131公尺,仲介:陳先生,591_20458292.png,4,"25°0'5""N 121°28'4""E",2026-01-18,2603
20470686,板新🏠可租補可寵/裝潢新採光通風/獨立陽台洗曬/乾濕分離/,中和區中山路三段,,5,,17000,,環球購物中心站 39公尺,仲介:陳先生,591_20470686.png,4,"25°0'23""N 121°28'23""E",2026-01-18,2603
20504724,南勢角捷運❤️一房一廳❤️獨立陽台❤️,中和區仁愛街,,10,4F/4F,15000,,南勢角站 201公尺,仲介:曾小姐,591_20504724.png,4,"24°59'20""N 121°30'38""E",2026-01-18,2603
20436568,全新裝潢獨洗大套房,中和區連城路249巷,,7.1,6F/6F,12000,,台貿一村站 142公尺,代理人:黃先生,591_20436568.png,4,"24°59'47""N 121°29'37""E",2026-01-18,2603
20441303,5_單身優質小套房～生活超便利~租金便宜,中和區興南路二段52號,,5,3F/5F,7200,,華新街口站 39公尺,屋主:湯先生,591_20441303.png,4,"24°59'6""N 121°30'23""E",2026-01-18,2603
20511328,💥橋和站雙捷運⭐房間衛浴皆開窗採光套房黃金三樓美寓,中和區永和路,1房,5,3F/4F,11000,,中和站 393公尺,仲介:陳先生,591_20511328.png,4,"25°0'21""N 121°29'48""E",2026-01-18,2603
20518487,板新站🚊獨洗⛅️衛浴開窗🪟磁扣出入💫🉑開伙🍳,中和區民享街,,4,4F/5F,11000,,民享里[新巴士]站 73公尺,仲介:陳小姐,591_20518487.png,5,"25°0'7""N 121°28'27""E",2026-01-18,2603
20487831,橋和捷運站騎車7分🚊格局方正▪️可開伙🍳免爬高💖,中和區中正路637巷,,4,1F/4F,10000,,瓏山林台北中和飯店站 56公尺,仲介:陳小姐,591_20487831.png,5,"24°59'44""N 121°29'5""E",2026-01-18,2603
20487843,橋和捷運站騎車7分🚊格局方正▪️🉑開伙🍳免爬高👏🏻,中和區中正路637巷,,5.5,1F/4F,11000,,瓏山林台北中和飯店站 56公尺,仲介:陳小姐,591_20487843.png,5,"24°59'44""N 121°29'5""E",2026-01-18,2603
20472162,貓❤廁外窗❤安全❤傢俱全❤磁扣,中和區連城路456巷,,5,5F/5F,9000,,中和高中站 31公尺,屋主:加@house989,591_20472162.png,5,"24°59'40""N 121°28'42""E",2026-01-18,2603
20472158,傢具電全❤雙人床❤對外窗❤飲水機,中和區連城路456巷,,4,4F/5F,8000,,中和高中(員山路)站 121公尺,代理人:加@house989,591_20472158.png,5,"24°59'44""N 121°28'48""E",2026-01-18,2603
20540106,🚀景安MRT步行約10分|中興街|可租補可寵物貓咪,中和區中興街125巷,,6,4F/5F,10000,兩個月,捷運景安站 443公尺,仲介:馮小姐,591_20540106.png,5,"24°59'29""N 121°30'2""E",2026-01-18,2603
20494031,生活機能方便漂亮舒適獨立套房,中和區中山路三段84巷,,9,2F/4F,11500,,中原站 520公尺,屋主:阮小姐,591_20494031.png,5,"25°0'21""N 121°28'47""E",2026-01-18,2603
20530475,免佣）中和環球【超值租案】免爬高★衛浴開窗★變頻冷氣,中和區民有街,,4,3F/3F,9000,,板橋監理站 149公尺,仲介:薛小姐,591_20530475.png,5,"25°0'16""N 121°28'33""E",2026-01-18,2603
20530453,中和環球【超值租案】免爬高★衛浴開窗★變頻冷氣,中和區民有街,,4,3F/3F,9000,,板橋監理站 149公尺,仲介:鄭先生,591_20530453.png,5,"25°0'16""N 121°28'33""E",2026-01-18,2603
20501197,橋和🚉免爬高⚡️格局方正❤️可開伙🔥對外窗通風佳💎,中和區中正路637巷,,5.5,1F/4F,11000,,瓏山林台北中和飯店站 56公尺,仲介:李先生,591_20501197.png,5,"24°59'44""N 121°29'5""E",2026-01-18,2603
20518948,板新🚉獨洗🌞變頻冷氣⚡️衛浴抽風💧掀床收納✅,中和區民享街,,4,4F/5F,11000,,民享里[新巴士]站 73公尺,仲介:李先生,591_20518948.png,5,"25°0'7""N 121°28'27""E",2026-01-18,2603
20539997,合理收費~12.0坪🍀中山路二段,中和區中山路二段,,12.0,3F/5F,13000,,中和站 544公尺,屋主:盧媽媽,591_20539997.png,5,"25°0'11""N 121°30'5""E",2026-01-18,2603
20486610,🏠板新🌟獨洗🌟裝潢新🌟走道窗🌟機能佳🌟,中和區中山路三段,,5,4F/4F,15000,,民享街口[新巴士]站 47公尺,仲介:高先生,591_20486610.png,5,"25°0'21""N 121°28'27""E",2026-01-18,2603
20454231,中和忠孝街全新裝潢變頻冷氣獨立陽台洗衣機,中和區忠孝街39號,,15,,17000,,放生寺站 67公尺,屋主:廖志鴻,591_20454231.png,5,"24°59'4""N 121°30'43""E",2026-01-18,2603
20480286,✨近南勢角站｜稀有兩房一廳💯獨立陽台🔥獨立套房,中和區忠孝街,,15,,17000,,放生寺站 67公尺,仲介:劉小姐,591_20480286.png,5,"24°59'4""N 121°30'43""E",2026-01-18,2603
20519882,橋和🚉小資首選🔥免爬高✌🏻飲水機💦格局方正✅,中和區中正路637巷,,5.5,1F/4F,11000,,瓏山林台北中和飯店站 56公尺,仲介:陳小姐,591_20519882.png,5,"24°59'44""N 121°29'5""E",2026-01-18,2603
20538037,板新✨獨洗曬✨精品裝潢✨獨立陽台✨機能強✨近中和環球,中和區中山路三段,,5,4F/4F,16500,,民享街口[新巴士]站 47公尺,仲介:左先生,591_20538037.png,5,"25°0'21""N 121°28'27""E",2026-01-18,2603
20488107,中和✨採光通風✨可貓✨掀床✨屋況佳✨生活機能強,中和區福美路,,5,,11500,,中和站 208公尺,仲介:左先生,591_20488107.png,5,"25°0'15""N 121°29'46""E",2026-01-18,2603
20521876,(可租補）走路5分鐘到中和站飯店式套房免仲介費,中和區中山路二段312巷,,8,1F/5F,18000,,中和站 265公尺,仲介:張女士,591_20521876.png,5,"25°0'16""N 121°29'41""E",2026-01-18,2603
20356816,中和🏠可貓🐱雙門冰箱✅掀床衣櫃✨衛浴開窗❤️生活機能佳,中和區福美路,,5,,11500,,,仲介:周先生,591_20356816.png,5,"0°0'0""N 0°0'0""E",2026-01-18,2603
20504527,中和🏠免爬梯✨變頻冷氣洗脫烘✅空間寬敞❤️生活機能佳,中和區景平路493巷,,8,1F/5F,18000,,圓通路口站 68公尺,仲介:周先生,591_20504527.png,5,"24°59'51""N 121°29'60""E",2026-01-18,2603
20437672,中和🏠免爬梯✨變頻冷氣❤️洗脫烘✅雙門冰箱💦近捷機能,中和區景平路493巷,,10,1F/5F,18000,,圓通路口站 68公尺,仲介:周先生,591_20437672.png,5,"24°59'51""N 121°29'60""E",2026-01-18,2603
20494158,中和🏠免爬梯❤️飲水機💦格局方正空間寬敞👍生活機能佳,中和區中正路637巷,,5.5,1F/4F,11000,,瓏山林台北中和飯店站 56公尺,仲介:周先生,591_20494158.png,5,"24°59'44""N 121°29'5""E",2026-01-18,2603
20457845,景平🏠台電包水❤️變頻冷暖雙門冰箱💦乾濕分離獨洗曬,中和區大勇街25巷,,6,1F/4F,18000,,景平站 244公尺,仲介:周先生,591_20457845.png,5,"24°59'37""N 121°30'52""E",2026-01-18,2603
20521910,中和🏠變頻冷氣❤️獨立洗衣機✅磁扣進出👍衛浴開窗✨機能佳,中和區民享街,,4,4F/5F,11000,,民享里[新巴士]站 73公尺,仲介:周先生,591_20521910.png,5,"25°0'7""N 121°28'27""E",2026-01-18,2603
20505518,板新❣️陽台獨洗曬/可寵/可租補！3F免爬高/新裝潢,中和區中山路三段,,5,,17000,,環球購物中心站 39公尺,仲介:胡先生,591_20505518.png,5,"25°0'23""N 121°28'23""E",2026-01-18,2603
20461288,連城路美裝潢套房｜含網路水費｜安靜社區｜行人交通便利,中和區連城路263巷,,7,2F/4F,13800,,台貿一村站 179公尺,仲介:高小姐,591_20461288.png,5,"24°59'45""N 121°29'38""E",2026-01-18,2603
20499548,中和🚄可貓🐱水泥隔間🧱衛浴開窗掀床收納🌟包水網路🛜,中和區福美路,,5,,11500,,中和站 208公尺,仲介:呂先生,591_20499548.png,5,"25°0'15""N 121°29'46""E",2026-01-18,2603
20408419,安靜、生活機能便利。樓下就是公車站。,中和區員山路139號,,5,5F/5F,10000,,,屋主:魏女士,591_20408419.png,5,"0°0'0""N 0°0'0""E",2026-01-18,2603
20285068,🔥頂溪站✦永福橋5分鐘公館✦採光✦獨立曬衣✦台電✦小資首選,中和區永貞路70巷,,6.5,3F/4F,8999,,永和區公所(竹林路)站 324公尺,仲介:郭先生,591_20285068.png,6,"25°0'19""N 121°31'13""E",2026-01-18,2603
15826295,🔥5分鐘中和站✦華中橋✦可養貓咪✦採光大空間✦廁所開窗,中和區福美路,,8,,10999,,中和站 208公尺,仲介:郭先生,591_15826295.png,6,"25°0'15""N 121°29'46""E",2026-01-18,2603
19232540,獨家🔥近雙和醫院✦拎包即刻入住✦小資族首選✦飲水機,中和區員山路,,8.5,5F/6F,7499,,中和高中(員山路)站 15公尺,仲介:郭先生,591_19232540.png,6,"24°59'46""N 121°28'51""E",2026-01-18,2603
20504377,全新優資套房,中和區大勇街25巷,,9,1F/4F,17000,,景平站 244公尺,屋主:陳先生,591_20504377.png,6,"24°59'37""N 121°30'52""E",2026-01-18,2603
20367345,近捷運中和站【超值溫馨套房】@寵物洽@獨立洗衣機@磚牆,中和區泰和街30巷,,5,1F/5F,12999,,中和站 285公尺,仲介:詹先生,591_20367345.png,6,"25°0'6""N 121°29'55""E",2026-01-18,2603
20367365,近中和捷運站【超值溫馨大套房】@獨立洗衣機@大空間@新裝潢,中和區景平路493巷,,16,1F/1F,16999,,圓通路口站 68公尺,仲介:詹先生,591_20367365.png,6,"24°59'51""N 121°29'59""E",2026-01-18,2603
20534055,板新❣️有垃圾代收~裝潢新、獨洗、鄰近中和環球、生活機能好,中和區中山路三段,,5,4F/4F,15000,,民享街口[新巴士]站 47公尺,仲介:胡先生,591_20534055.png,6,"25°0'21""N 121°28'27""E",2026-01-18,2603
20534056,中和❣️可養貓🌟包水網路第四台🌟家具齊全🌟採光通風🌟,中和區福美路,,4.5,,11500,,中和站 208公尺,仲介:胡先生,591_20534056.png,6,"25°0'15""N 121°29'46""E",2026-01-18,2603
20511453,中原/民享里公車站❣️獨洗/家具齊全/電子鎖/租金便宜,中和區民享街,,4,4F/5F,11000,,民享里[新巴士]站 73公尺,仲介:胡先生,591_20511453.png,6,"25°0'7""N 121°28'27""E",2026-01-18,2603
20505670,橋和❣️低樓層免爬高/空間大/近遠東世紀廣場/生活機能好,中和區中正路637巷,,6,1F/5F,10000,,瓏山林台北中和飯店站 56公尺,仲介:胡先生,591_20505670.png,6,"24°59'44""N 121°29'5""E",2026-01-18,2603
20505627,府中❣️2F免爬高~可租補！變頻冷暖/採光通風/家具齊全,中和區市民街,,7,2F/4F,16000,,民德路口站 131公尺,仲介:胡先生,591_20505627.png,6,"25°0'5""N 121°28'4""E",2026-01-18,2603
20479522,景平❣️可租補稅/台電計費/外推窗/裝潢漂亮/捷運機能好,中和區大智街,1房,5,4F/5F,15000,,景平站 350公尺,仲介:胡先生,591_20479522.png,6,"24°59'31""N 121°31'11""E",2026-01-18,2603
