案件編號,標題,地址,房型,坪數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20166840,✨橋和站💯電梯優質套房✨浴缸💎可報稅入籍🧸可貓❗可短租,中和區中山路三段114巷,,10.38,5F/5F,22000,,民富郵局[新巴士]站 116公尺,仲介:王小姐,591_20166840.png,1,"25°0'28""N 121°28'32""E",2026/1/10,2602
20459312,免佣）近捷運中原【超值租案】獨洗衣機★大空間★採光優,中和區新民街,,7,3F/4F,8800,,中原站 404公尺,仲介:薛小姐,591_20459312.png,1,"25°0'28""N 121°28'49""E",2026/1/10,2602
20477187,捷運中原【超值獨戶】車位洽★警衛管理★獨洗陽台,中和區中正路,,9,4F/15F,16799,,中原站 290公尺,仲介:薛先生,591_20477187.png,1,"25°0'21""N 121°29'1""E",2026/1/10,2602
20337464,💛橋和站💯電梯｜網路｜垃圾代收｜報稅入籍｜貓｜浴缸｜採光,中和區中山路三段114巷,,10.38,5F/5F,22000,,民富郵局[新巴士]站 165公尺,仲介:楊小姐,591_20337464.png,1,"25°0'25""N 121°28'30""E",2026/1/10,2602
20441444,🔥中山路🏡電梯採光套房✅報稅租補不限制😸貓💥首月半價,中和區中山路三段,1房,10.38,5F/5F,22000,,民富郵局[新巴士]站 46公尺,仲介:許小姐,591_20441444.png,1,"25°0'25""N 121°28'38""E",2026/1/10,2602
20454803,景新街全新小豪宅、新傢俱，南勢角站5分鐘,中和區景新街,,12,5F/7F,28000,,南勢角站 2公尺,屋主:廖小姐,591_20454803.png,1,"24°59'26""N 121°30'40""E",2026/1/10,2602
20464800,近遠東世紀/小資首選/電梯大樓,中和區中正路753號,,8,16F/23F,10000,,平河里站 53公尺,屋主:黃先生,591_20464800.png,1,"25°0'0""N 121°29'5""E",2026/1/10,2602
20440579,近比漾廣場💎24小時管理/電梯採光超美套房,中和區中山路二段,,10,12F/13F,21000,,佳和公園站 104公尺,仲介:黃先生,591_20440579.png,1,"25°0'15""N 121°30'14""E",2026/1/10,2602
20429059,捷運南勢角站新屋（好站社區）,中和區和平街68號,,11.2,8F/12F,25000,,捷運景安站 338公尺,屋主:謝先生,591_20429059.png,1,"24°59'25""N 121°30'24""E",2026/1/10,2602
20369278,「星鴻」一卡皮箱可入住，可申請補助，入戶籍,中和區景平路59號,,10.2,16F/22F,17000,,秀朗橋站 444公尺,仲介:梅先生,591_20369278.png,1,"24°59'27""N 121°31'14""E",2026/1/10,2602
20369516,四號公園1+1住宅出租-全新完工,中和區安平路178號,,13.93,4F/7F,33800,,,代理人:羅先生,591_20369516.png,1,"0°0'0""N 0°0'0""E",2026/1/10,2602
20425652,貓咪有善、租屋補助、管理員、垃圾代收、獨立陽台、永安市場站,中和區永貞路,,6,2F/11F,16000,,永安市場(安樂路)站 52公尺,仲介:周先生,591_20425652.png,1,"25°0'17""N 121°30'51""E",2026/1/10,2602
20440793,🌟景平站獨立大套房🏆LuLu,中和區景平路,,10.5,7F/41F,21000,,捷運景平站 63公尺,仲介:陳芊伃,591_20440793.png,1,"24°59'30""N 121°30'55""E",2026/1/10,2602
20440808,🌟中和站電梯美套🏆LuLu,中和區中山路二段332巷,,8,12F/14F,15500,,中山路口站 370公尺,仲介:陳芊伃,591_20440808.png,1,"25°0'22""N 121°30'21""E",2026/1/10,2602
20369520,車位出租，鄰近四號公園。(另有套房出租),中和區安平路178號,,9.53,1F/7F,4000,,潭墘里[新巴士]站 77公尺,代理人:羅先生,591_20369520.png,1,"25°0'2""N 121°30'52""E",2026/1/10,2602
20475305,中原站/獨立陽台/獨立洗衣機/大樓管理/採光通風,中和區中正路,,10,4F/15F,16799,,中原站 411公尺,仲介:黃先生,591_20475305.png,1,"25°0'18""N 121°28'57""E",2026/1/10,2602
20430988,可補助稅籍‧貓咪友善‧獨立陽台‧保全管理‧垃圾代收‧永安市場,中和區永貞路,,6,2F/11F,16000,,永安市場站 44公尺,仲介:王小姐,591_20430988.png,1,"25°0'17""N 121°30'51""E",2026/1/10,2602
20435897,租補♥️景安電梯套房♥️可寵♥️垃圾代收,中和區景平路,,6,2F/14F,13500,兩個月,景安站 385公尺,仲介:租屋專員,591_20435897.png,1,"24°59'33""N 121°30'31""E",2026/1/10,2602
20321663,距南勢角捷運總站走路5分鐘,中和區忠孝街124巷,,9,4F/15F,13000,,四維街站 88公尺,屋主:吳太太,591_20321663.png,1,"24°59'10""N 121°30'46""E",2026/1/10,2602
