案件編號,標題,地址,房型,坪數,樓層,租金,押金,捷運站,聯絡人,截圖檔名,頁碼,座標,執行日期,年週
20352568,"租補~前後,陽台~採光佳,台水台電",中和區員山路150巷,2房,30,5F/5F,22800,,員山派出所站 75公尺,代理人:黃太太,591_20352568.png,13,"24°59'50""N 121°28'52""E",2026/1/10,2602
20412030,♥︎可租補♥︎景平捷運站♥︎台電♥︎大空間一房一廳♥︎大套房,中和區大勇街29巷,1房,15,4F/5F,21979,,智光商職站 177公尺,仲介:許小姐,591_20412030.png,13,"24°59'40""N 121°30'55""E",2026/1/10,2602
20390223,小家庭.方正三房💘夫妻首選租金可優惠.全新整修,中和區中山路二段,3房,25.41,4F/5F,22000,,中和站 313公尺,屋主:林先生,591_20390223.png,13,"25°0'8""N 121°29'56""E",2026/1/10,2602
20377386,可租補✿台電✿華中橋✿捷運中和站✿樓下就有7-11,中和區景平路,2房,16,4F/5F,19033,,中和站 298公尺,仲介:麥先生,591_20377386.png,13,"25°0'17""N 121°29'47""E",2026/1/10,2602
20455485,鄰近中和景平站大三房｜免服務費｜可申請租補入籍｜可養貓小型犬,中和區大勇街60巷,3房,20,4F/4F,25500,,秀山站 119公尺,代理人:莊先生,591_20455485.png,13,"24°59'41""N 121°31'8""E",2026/1/10,2602
20455447,中和國光街裝潢兩房｜生活便利×通勤快,中和區國光街,2房,15.9,4F/5F,22000,,福德里站 166公尺,仲介:莊先生,591_20455447.png,13,"25°0'4""N 121°27'57""E",2026/1/10,2602
20310641,圓通超大空間一樓~努力認真文心~未稅,中和區圓通路367巷13弄19號,2房,48.36,1F/5F,45000,,中和新村[新巴士]站 198公尺,仲介:林小姐,591_20310641.png,13,"24°59'19""N 121°29'33""E",2026/1/10,2602
20372202,景平捷運站旁公寓3樓邊間方正3房開放空間可開伙,中和區景德街89巷6弄2號,3房,26.74,3F/4F,25000,,捷運景平站 93公尺,代理人:張先生,591_20372202.png,13,"24°59'28""N 121°30'58""E",2026/1/10,2602
20385014,遠東世紀廣場-全新裝潢3房-可租補,中和區連城路403巷,3房,23.89,5F/5F,29000,,瓏山林台北中和飯店站 94公尺,仲介:陳小姐,591_20385014.png,13,"24°59'45""N 121°29'10""E",2026/1/10,2602
20448495,環球莒光明亮大兩房,中和區民享街86巷,2房,20,,19500,,民享里[新巴士]站 11公尺,仲介:馮小姐,591_20448495.png,13,"25°0'5""N 121°28'28""E",2026/1/10,2602
20419410,『再晚就沒了✮萬大捷運明亮三房』GoodMan,中和區連城路569巷,3房,26.36,5F/5F,23500,,,仲介:柯先生,591_20419410.png,13,"0°0'0""N 0°0'0""E",2026/1/10,2602
20448618,中和廣福路上2樓,中和區廣福路,2房,15,2F/4F,17000,,,仲介:王先生,591_20448618.png,13,"0°0'0""N 0°0'0""E",2026/1/10,2602
20327908,採大空間光四房兩廳☀️可租補入籍☀️中和站,中和區連城路23巷,4房,30.21,2F/4F,34000,,,仲介:杜小姐,591_20327908.png,13,"0°0'0""N 0°0'0""E",2026/1/10,2602
20327894,景平站☀️家庭式兩房一廳合租首選☀️台水電計費,中和區大仁街10巷,2房,20,3F/5F,18000,,,仲介:杜小姐,591_20327894.png,13,"0°0'0""N 0°0'0""E",2026/1/10,2602
20366117,可租補☀️垃圾代收☀️採光一房一廳獨立洗衣機有飲水機,中和區景安路79巷,1房,8,4F/4F,15000,,景安站 376公尺,仲介:杜小姐,591_20366117.png,13,"24°59'46""N 121°30'25""E",2026/1/10,2602
20360517,連城路最強機能公寓三房,中和區連城路,3房,26,3F/5F,30000,,瓏山林台北中和飯店站 151公尺,代理人:鄭先生,591_20360517.png,13,"24°59'46""N 121°29'11""E",2026/1/10,2602
20446132,大管家房屋/南勢角/前後露臺使用,中和區景新街,1房,10,4F/4F,16500,,南勢角站 124公尺,仲介:莊先生,591_20446132.png,13,"24°59'30""N 121°30'41""E",2026/1/10,2602
20445436,可租補☀️垃圾代收☀️採光一房一廳獨立洗衣機有飲水機,中和區景安路79巷,1房,8,4F/4F,15000,,景安站 376公尺,仲介:杜小姐,591_20445436.png,13,"24°59'46""N 121°30'25""E",2026/1/10,2602
20399089,遠東科技園區*衛浴乾濕分離*獨立洗*廚房,中和區中正路,2房,16,,18000,,連城路口站 49公尺,代理人:陳小姐,591_20399089.png,13,"24°59'41""N 121°29'16""E",2026/1/10,
20431598,❤️可租補📌通風佳採光佳❤️全新冷氣,中和區華新街192巷,3房,22,4F/4F,19000,,飛駝國宅[新巴士]站 104公尺,仲介:陳S,591_20431598.png,13,"24°59'1""N 121°30'22""E",2026/1/10,
20442395,連城路/全新裝潢２房附傢俱/拎包可直接入住,中和區連城路374巷,2房,16,,25000,,中和站 292公尺,仲介:謝先生,591_20442395.png,13,"25°0'6""N 121°29'55""E",2026/1/10,
20442356,連城路/全新裝潢３房附傢俱/拎包可直接入住,中和區連城路374巷,3房,24,5F/5F,35000,,中和站 292公尺,仲介:謝先生,591_20442356.png,13,"25°0'6""N 121°29'55""E",2026/1/10,
20410904,近捷運一二樓邊間大坪數好停車,中和區宜安路1巷,5房,56,1F/4F,53000,,智光商職站 36公尺,屋主:孫先生,591_20410904.png,13,"24°59'39""N 121°30'44""E",2026/1/10,
20437717,【3房2廳2衛】中正路211巷｜含家電家具｜30坪大一樓,中和區中正路211巷,3房,30,1F/5F,28000,,力行里站 115公尺,屋主:王太太,591_20437717.png,13,"24°59'33""N 121°29'48""E",2026/1/10,
20372389,租金補貼⭐️可入籍⭐️連城路二房⭐️五泰小妤,中和區連城路,2房,24.47,4F/5F,21000,,中和站 514公尺,仲介:林小姐,591_20372389.png,13,"24°59'52""N 121°29'39""E",2026/1/10,
20437648,中和環球智能出租2房,中和區員山路581巷,2房,15,3F/4F,25000,,員富里[新巴士]站 49公尺,仲介:張先生,591_20437648.png,13,"25°0'35""N 121°28'40""E",2026/1/10,
20430990,中和國光街3房美寓,中和區國光街6巷1號,3房,21.51,4F/5F,22000,,國光派出所站 145公尺,仲介:雷小姐,591_20430990.png,13,"25°0'1""N 121°28'19""E",2026/1/10,
20374712,亮靜&悠閒生活機能佳（已出租）,中和區員山路181巷,3房,29,5F/5F,23000,,中和高中(員山路)站 121公尺,屋主:曾先生,591_20374712.png,13,"24°59'47""N 121°28'48""E",2026/1/10,
20353997,新生街頂加2房,中和區新生街16巷,2房,26,,12000,,,仲介:賴小姐,591_20353997.png,13,"0°0'0""N 0°0'0""E",2026/1/10,
20434612,雙和寧靜好住家3房2廳,中和區圓通路305巷5弄29號,3房,36,,23500,,雙和醫院站 126公尺,仲介:陳小姐,591_20434612.png,13,"24°59'26""N 121°29'40""E",2026/1/10,
20431499,🏡秀山國小❌全新裝潢大空間兩房,中和區自立路24號,2房,25,,24000,,秀朗橋站 404公尺,仲介:陳先生,591_20431499.png,13,"24°59'35""N 121°31'21""E",2026/1/10,
20427922,整層大空間二房+傢俱家電*可小型寵物,中和區民德路,2房,20,,24000,,民德路口站 94公尺,仲介:范軒僑專案經理,591_20427922.png,13,"25°0'8""N 121°28'4""E",2026/1/10,
20427908,整層頂加大空間.二房都開窗+傢俱家電*可小型寵物,中和區民德路,2房,20,,24000,,民德路口站 94公尺,仲介:范軒僑專案經理,591_20427908.png,13,"25°0'8""N 121°28'4""E",2026/1/10,
20423633,整新裝潢獨棟公寓大套房大衛浴有陽台房東自租,中和區建八路,,11,3F/4F,18000,,建一路站 99公尺,屋主:康先生,591_20423633.png,13,"24°59'52""N 121°29'20""E",2026/1/10,
